frame,time_s,left_hip_pitch_joint,right_hip_pitch_joint,waist_yaw_joint,left_hip_roll_joint,right_hip_roll_joint,waist_roll_joint,left_hip_yaw_joint,right_hip_yaw_joint,waist_pitch_joint,left_knee_joint,right_knee_joint,left_shoulder_pitch_joint,right_shoulder_pitch_joint,left_ankle_pitch_joint,right_ankle_pitch_joint,left_shoulder_roll_joint,right_shoulder_roll_joint,left_ankle_roll_joint,right_ankle_roll_joint,left_shoulder_yaw_joint,right_shoulder_yaw_joint,left_elbow_joint,right_elbow_joint,left_wrist_roll_joint,right_wrist_roll_joint,left_wrist_pitch_joint,right_wrist_pitch_joint,left_wrist_yaw_joint,right_wrist_yaw_joint
130,1.600000,9.454247,-10.171511,4.994799,21.951530,-3.115950,9.786180,-19.865673,1.402356,1.988882,-16.732441,-5.023519,4.462801,-0.933244,-1.586537,-0.402384,-0.016624,0.949530,4.814710,-0.106140,0.162174,0.435307,0.747894,-0.881157,-0.093943,-0.076968,0.177496,-0.195074,-0.033875,0.187433
131,1.620000,9.459994,-12.730017,2.187209,23.244106,-4.588925,9.046576,-17.269691,2.372840,3.093295,-16.927839,-6.633815,2.475479,-0.904715,-1.317025,-0.450863,1.551583,-0.661400,4.776040,-0.073310,0.419451,0.045356,-0.009945,-1.113252,-0.101926,-0.179935,-0.018161,-0.330424,0.038359,0.025053
132,1.640000,9.709590,-12.904683,2.818870,21.831789,-2.878730,8.006810,-17.980360,1.386843,2.473651,-17.223934,-4.822102,1.052982,-1.393177,-3.223613,-0.407112,2.277987,-1.741861,5.591491,-0.023917,0.448362,-0.211910,-0.554050,-0.998505,-0.044301,-0.100149,-0.084427,-0.190160,0.116135,-0.129582
133,1.660000,7.630495,-10.605150,3.136948,19.101513,0.181114,6.735408,-17.387163,-0.110677,1.826492,-18.880951,-2.160507,0.509142,-1.629879,-5.710851,-0.283061,1.819292,-2.194282,5.812557,0.033937,0.337067,-0.323065,-0.658980,-0.952510,-0.005695,-0.004040,-0.104928,-0.198012,0.171774,-0.155976
134,1.680000,1.772102,-5.806405,2.596501,16.437248,2.705022,5.601196,-13.222371,-1.332667,2.100989,-20.039736,0.303591,-0.078786,-2.406278,-6.352349,-0.215756,0.751728,-2.490485,5.604550,0.066527,0.118524,-0.495299,-0.626790,-1.268093,0.032024,0.016572,-0.094667,-0.338550,0.067207,-0.150909
135,1.700000,-4.064679,-1.259880,2.099335,15.235396,4.488403,5.090828,-9.828964,-2.186022,2.473431,-22.400064,2.029413,-1.068653,-2.936552,-4.958816,-0.209150,-0.252075,-3.109575,5.542104,0.027154,-0.108295,-0.707647,-0.851481,-1.589922,-0.004725,-0.033207,-0.169860,-0.439122,-0.022983,-0.173609
136,1.720000,-8.554529,2.293895,0.887796,17.868061,4.261389,5.319955,-7.286122,-2.042537,2.606354,-25.093952,3.175809,-2.369622,-2.573049,-1.491000,-0.197260,-0.544332,-4.010372,5.937343,-0.040135,-0.165498,-0.883213,-1.401728,-1.733492,-0.044039,-0.082581,-0.346761,-0.517499,-0.005925,-0.199381
137,1.740000,-12.649431,5.382332,0.093669,20.954895,3.822619,5.221322,-5.173785,-2.020200,3.014869,-26.111666,4.804678,-3.349854,-1.971362,2.583721,-0.100986,-0.033559,-4.392296,6.876041,-0.058572,-0.055428,-0.952886,-1.948435,-1.655710,-0.014771,-0.044653,-0.523342,-0.474154,0.016731,-0.187249
138,1.760000,-16.257555,7.787335,0.668654,21.758184,3.915786,4.701085,-3.992382,-2.199355,3.913221,-25.405407,6.007733,-3.170140,-1.545888,6.302417,-0.038536,0.597847,-4.255107,7.197023,-0.039174,0.083107,-0.911664,-2.053491,-1.395489,0.029399,0.025200,-0.556843,-0.323716,0.006479,-0.154314
139,1.780000,-18.583498,9.614828,1.562398,21.639248,4.054900,4.136594,-3.651894,-2.113394,4.718097,-23.290001,7.200944,-1.768690,-1.050596,9.785760,-0.009461,0.951481,-3.988555,6.828917,-0.015543,0.148311,-0.844572,-1.595939,-1.056894,0.027820,0.067743,-0.423499,-0.193621,-0.013507,-0.120792
140,1.800000,-19.193890,10.339421,2.468296,21.446327,3.910611,3.864159,-3.931355,-1.828082,5.333217,-20.269901,7.963422,0.197275,-0.412988,13.094968,0.017052,1.047692,-3.647393,6.069921,0.001077,0.166757,-0.780307,-0.778219,-0.713345,0.010988,0.063755,-0.199060,-0.106977,-0.012114,-0.098305
141,1.820000,-17.806780,9.176306,2.901785,21.417036,3.170174,3.765205,-4.262004,-1.339878,5.891911,-16.642597,7.502637,2.085535,0.395978,15.606855,0.000537,0.914584,-3.225417,4.819790,0.015661,0.142142,-0.699300,0.102393,-0.351810,-0.001542,0.035432,0.052281,-0.035214,-0.010740,-0.084932
142,1.840000,-14.057132,5.660512,2.305848,21.561760,2.025504,3.736711,-4.197120,-0.789584,6.505172,-12.225266,6.265443,3.419363,1.574129,16.961853,-0.006699,0.726360,-2.450046,3.008540,0.036327,0.113272,-0.524244,0.804873,0.165833,-0.018752,0.023332,0.253857,0.091038,-0.020527,-0.060869
143,1.860000,-8.184308,0.524153,1.302518,21.126143,-0.276979,3.912210,-4.374803,0.262870,6.591122,-7.425421,4.251585,3.824879,2.778838,16.766932,-0.067705,0.532100,-1.357510,0.237181,0.056622,0.053617,-0.243232,1.167437,0.632508,-0.012062,0.018002,0.345532,0.248992,-0.060121,-0.010695
144,1.880000,-1.511455,-2.988414,3.323504,16.002426,-7.768457,0.737046,-3.466189,0.764367,5.176055,-0.189178,-10.785000,5.213924,2.819537,16.901524,-7.471347,1.136454,0.278014,-3.515435,3.841897,0.182467,0.211182,1.491358,0.643637,-0.010797,0.051314,0.418476,0.224777,-0.065092,0.126881
145,1.900000,0.058622,-0.820411,3.347178,4.786407,-15.585280,-3.102216,-0.535022,7.276913,3.322763,5.602523,-24.255585,5.960604,1.906624,20.810213,-16.482922,2.843539,1.119058,-4.812911,1.099904,0.527213,0.338652,1.463825,-0.181289,0.020517,-0.034946,0.400673,-0.033960,0.118352,0.209749
146,1.920000,0.738957,-0.292397,1.105151,0.480652,-17.471415,-4.513925,0.254201,9.538293,1.686807,3.927813,-30.581663,3.815726,2.089301,20.940434,-12.279857,3.671314,0.298989,-4.595270,-1.765294,0.753424,0.106578,0.434689,-0.483875,0.007284,0.033017,0.129975,-0.223973,0.169433,0.014276
147,1.940000,3.039890,-0.388384,0.300139,1.575387,-19.088985,-3.138452,0.494359,11.531195,-0.378343,4.438363,-26.585915,2.442988,3.134081,16.029001,-12.230658,3.825714,-0.959011,-3.310826,-3.728109,0.994249,0.022196,-0.073060,-0.055412,-0.106577,-0.034176,-0.094602,-0.186707,0.106532,-0.119799
148,1.960000,4.621187,-1.395221,-0.780065,3.602817,-20.289324,-3.362863,-0.142335,13.166420,-1.092842,4.706610,-23.743618,1.217220,3.363097,8.994711,-11.925037,3.445775,-1.427430,-1.504583,-4.568779,0.950157,-0.178957,-0.480286,0.422576,-0.005655,-0.047196,-0.177560,0.012215,0.133532,-0.096832
149,1.980000,-0.398463,0.004292,-1.563777,4.325828,-24.418585,-4.403934,-1.743083,16.070267,1.634755,-0.277952,-19.301016,0.759529,2.689833,-0.510374,-8.486722,2.958296,-0.949126,0.283954,-5.582251,0.814635,-0.069053,-0.259859,0.687312,0.036167,-0.061080,-0.027632,0.127493,0.057168,-0.012734
150,2.000000,-4.081284,3.793999,-3.247365,2.827797,-24.605259,-4.686120,-1.191034,16.345459,1.834943,-2.923851,-14.626478,0.019338,2.781013,-0.479359,-4.902941,2.014110,-0.959239,0.175073,-6.344258,0.382849,-0.313648,-0.130769,0.547515,0.161500,0.133827,0.063747,0.088067,0.020390,0.044728
151,2.020000,-8.193088,8.235371,-2.867723,0.776839,-21.634884,-5.399928,-0.399872,14.396225,1.088186,-5.144761,-10.703437,-0.819248,2.092162,-0.149840,-0.920958,0.781375,-1.106081,-0.033602,-6.746349,0.056859,-0.506206,-0.572169,0.094544,0.153765,0.141418,-0.051121,-0.015504,0.019274,0.032210
152,2.040000,-9.855684,10.430301,-2.321372,-0.180370,-19.300976,-6.309094,-0.048467,13.182810,0.170282,-4.986998,-8.394550,-1.383845,1.155859,-0.132267,2.872810,0.356809,-1.073947,-0.111260,-7.048727,-0.067364,-0.417675,-1.047144,-0.334262,0.040797,0.067568,-0.244249,-0.098149,0.028021,-0.020771
153,2.060000,-8.860437,10.568560,-2.651135,-0.645650,-19.120699,-6.802481,0.276100,13.449776,-0.835008,-2.661965,-7.537525,-1.696808,0.672267,-0.099839,5.161622,0.692768,-1.076220,-0.126616,-7.614167,-0.026220,-0.256741,-1.234891,-0.583553,-0.031832,0.011127,-0.338148,-0.153115,0.049031,-0.053389
154,2.080000,-6.165068,9.184421,-2.657062,-0.926534,-19.483261,-6.705516,0.363251,12.315219,-1.876750,-0.411509,-6.868451,-2.205276,0.748482,-0.068261,5.886360,1.319883,-0.984554,-0.101890,-7.665663,0.159523,-0.103002,-1.441362,-0.562291,-0.045991,-0.048894,-0.433595,-0.121004,0.064872,-0.097463
155,2.100000,-3.550661,6.111710,-2.653366,-0.898078,-20.327829,-6.206596,0.474417,11.041851,-1.914649,1.146005,-8.257100,-2.734592,0.569883,-0.083711,5.655875,1.658812,-0.794578,-0.079404,-7.642055,0.286624,-0.033369,-1.661040,-0.533718,-0.039704,-0.046756,-0.458039,-0.112372,0.108452,-0.101959
156,2.120000,-1.376755,2.406904,-2.764023,-0.911473,-20.627947,-5.854828,0.481133,9.859040,-1.195333,1.940435,-10.671695,-2.846056,0.247921,-0.146921,5.045470,1.681014,-0.756372,-0.061331,-7.800058,0.321437,-0.098299,-1.727316,-0.599633,-0.026701,-0.014350,-0.432927,-0.130551,0.121456,-0.093174
157,2.140000,-0.222998,-0.677337,-2.643065,-1.587457,-20.343748,-5.949193,0.767922,9.074105,0.061007,2.610060,-13.159822,-2.394349,0.165010,-0.203600,4.699351,1.805501,-0.809627,-0.063682,-7.809379,0.351262,-0.176560,-1.515381,-0.692003,-0.029684,0.003135,-0.367907,-0.152806,0.104522,-0.097358
158,2.160000,0.333256,-3.295398,-1.926849,-2.804870,-19.819344,-6.532578,1.383946,7.883878,1.605368,3.290097,-15.218310,-1.490509,0.053036,-0.241713,5.064824,1.948901,-0.917737,-0.078145,-7.693721,0.363777,-0.209146,-1.138242,-0.800318,-0.030608,-0.008022,-0.293277,-0.177452,0.080801,-0.090761
159,2.180000,1.245366,-6.150915,-0.759598,-3.701222,-20.044472,-7.124862,1.769548,5.912323,2.988978,4.045111,-16.878672,-0.555182,-0.254579,-0.254034,6.302867,2.107216,-1.112996,-0.078997,-7.612705,0.337867,-0.227345,-0.795945,-0.930081,-0.023179,-0.017934,-0.215240,-0.201901,0.069067,-0.050902
160,2.200000,2.314783,-8.658653,-0.081053,-3.064092,-21.052979,-7.244998,1.393210,4.557645,3.938672,4.584875,-17.275492,0.120206,-0.456712,-0.267692,8.357391,2.343332,-1.371400,-0.058499,-6.901798,0.333863,-0.266832,-0.542283,-1.016511,-0.009011,-0.048743,-0.133204,-0.215176,0.081286,-0.035966
161,2.220000,3.527816,-10.242577,-0.114842,-1.211621,-23.070156,-6.602614,0.591382,4.062324,4.184536,5.404775,-16.077923,0.294197,-0.287399,-0.267406,10.842885,2.628122,-1.533472,-0.039072,-5.710070,0.395305,-0.305791,-0.422876,-0.934624,0.010717,-0.070309,-0.088574,-0.205731,0.085296,-0.029920
162,2.240000,3.852957,-9.709506,-0.780200,0.276543,-24.191393,-5.203534,-0.006886,4.496387,3.791004,5.746028,-13.057641,0.322658,0.655116,-0.267997,13.432573,2.593214,-1.603505,-0.036092,-3.920808,0.407843,-0.366877,-0.356778,-0.457688,0.034434,-0.065255,-0.094285,-0.129278,0.060471,-0.014061
163,2.260000,3.552525,-7.407316,-1.774417,2.812537,-22.735695,-4.042977,-0.973942,4.554310,2.798084,5.138575,-8.049484,0.376593,1.989057,-0.256653,16.002499,2.304738,-1.627262,-0.029374,-1.466546,0.426529,-0.397412,-0.324379,0.165514,0.035810,-0.039720,-0.092158,0.023685,0.038012,-0.036589
164,2.280000,5.378954,-6.031177,-5.503495,14.567627,-12.045088,3.707573,-8.851064,1.631138,1.974079,-21.804800,3.767310,-0.127355,5.456280,-14.358339,19.599936,1.476466,-3.051845,0.140234,0.740967,0.216669,-0.685935,-0.795428,1.081157,0.069006,0.007869,-0.175582,0.192543,0.013065,-0.081310
165,2.300000,10.830171,-8.109551,-5.110604,19.455570,-5.626352,9.224731,-12.971980,0.927479,1.324953,-24.808701,4.056085,1.647055,7.201073,-8.539893,18.694693,1.551830,-3.319747,2.050782,2.506757,0.294661,-0.545256,-0.622159,1.484299,0.023544,0.066887,-0.245746,0.249340,0.157839,-0.216956
166,2.320000,10.901975,-8.893524,-0.178231,21.505060,-4.267933,8.506025,-17.230633,0.452177,1.965009,-18.096590,0.056429,4.025616,5.395389,-5.420212,9.003821,1.117421,-2.531030,3.013403,1.969909,0.238392,-0.407343,0.316931,1.330099,0.029939,0.144357,-0.046860,0.401953,0.053242,-0.068161
167,2.340000,9.154637,-9.424212,3.912694,21.466177,-2.373316,8.694665,-19.472960,0.836547,2.626216,-15.583332,-3.471264,4.107099,1.734902,-0.542024,-0.498808,-0.316790,-0.687008,4.283275,-0.196414,-0.063509,-0.010038,0.912590,0.407198,0.002214,0.140405,0.282324,0.276811,-0.059780,0.145427
168,2.360000,9.311049,-9.618878,5.887661,22.486034,-1.511786,9.532599,-21.265335,0.542916,2.544518,-15.503696,-3.557945,5.206154,0.174796,2.978233,-0.544211,-0.585907,0.671869,4.991569,-0.128177,0.027736,0.369498,1.148893,-0.328452,-0.105688,-0.004875,0.329195,0.041312,-0.077190,0.212689
169,2.380000,8.605055,-11.397556,2.650934,23.017950,-3.314539,9.282935,-16.421286,1.663145,3.610841,-14.346566,-6.091467,4.053741,-0.082877,4.534824,-0.380618,1.164389,-0.075550,4.872980,-0.080533,0.427325,0.180899,0.691136,-0.748784,-0.116627,-0.130665,0.185506,-0.235091,0.025160,0.103924
170,2.400000,8.048637,-11.707192,1.545816,23.485163,-4.107521,8.667347,-14.406124,1.993501,3.470294,-13.808945,-6.146875,2.095217,-0.166674,4.679605,-0.469589,2.590306,-1.716866,5.303752,-0.047414,0.610651,-0.212356,-0.040509,-0.700768,-0.073828,-0.173977,0.053546,-0.162288,0.081617,-0.101012
171,2.420000,7.725086,-10.702954,2.042900,21.088844,-1.495006,7.713010,-14.796278,0.626824,2.179028,-14.149050,-3.370213,0.314927,-0.695032,2.791812,-0.350507,2.516937,-2.123290,6.398260,-0.003292,0.502668,-0.306164,-0.729233,-0.611846,0.014805,-0.069595,-0.106292,-0.070471,0.143606,-0.174972
172,2.440000,4.572697,-7.514233,0.822051,19.286486,1.171513,6.599934,-12.022312,-0.562238,1.521440,-15.361887,-0.709131,-0.873192,-0.901736,1.338832,-0.234405,1.480041,-2.033305,7.034017,0.028343,0.306873,-0.354901,-1.040754,-0.705403,0.032679,0.017773,-0.218673,-0.172041,0.136549,-0.148632
173,2.460000,-1.093511,-2.866883,0.607737,17.942282,2.986526,5.654931,-8.806074,-1.494824,1.838053,-16.796219,1.627043,-1.557301,-1.473111,1.168587,-0.188109,0.504405,-2.164053,7.209097,0.031244,0.128539,-0.471958,-1.179041,-1.023035,0.027880,0.010869,-0.283764,-0.281969,0.020864,-0.105365
174,2.480000,-6.959118,1.533559,1.203046,17.813822,3.482179,4.891197,-6.917759,-1.715977,2.425123,-19.215763,2.927665,-1.913299,-2.079877,2.140404,-0.179235,-0.134754,-2.906241,7.058791,-0.011960,-0.037175,-0.622360,-1.333492,-1.368608,-0.007747,-0.044546,-0.343229,-0.377216,-0.009082,-0.111520
175,2.500000,-11.849053,4.842053,1.518283,18.825699,3.663217,4.388333,-5.539586,-1.780820,3.091062,-21.405533,4.163822,-2.105965,-2.509867,3.937994,-0.133531,-0.235272,-3.706094,7.022840,-0.042843,-0.094372,-0.787888,-1.491331,-1.657123,-0.015916,-0.051061,-0.412629,-0.470007,-0.001077,-0.150279
176,2.520000,-16.380272,7.658309,1.818234,19.545746,4.495047,3.928994,-4.202294,-2.226979,4.063838,-22.682697,5.625292,-2.103913,-2.712774,6.747924,-0.074495,0.017035,-4.241565,6.797723,-0.029423,-0.075453,-0.914251,-1.532516,-1.777816,-0.000476,-0.017722,-0.415915,-0.471569,0.006132,-0.184690
177,2.540000,-19.246536,9.844797,2.375226,19.868805,5.221848,3.615392,-3.574920,-2.515008,4.689845,-22.057772,7.124574,-1.449552,-2.462199,9.977603,-0.027750,0.380135,-4.434519,6.341795,-0.007548,-0.018432,-0.970336,-1.288403,-1.637587,0.004015,0.030672,-0.313184,-0.385454,-0.003754,-0.193314
178,2.560000,-19.068850,10.322627,2.609156,20.726076,4.595765,3.703767,-3.638049,-2.104509,4.749482,-19.348495,8.040821,-0.366662,-1.525946,13.307669,0.014595,0.637633,-4.319303,5.759905,0.000940,0.038104,-0.935180,-0.850239,-1.247833,-0.000013,0.047681,-0.180493,-0.273777,-0.009981,-0.166391
179,2.580000,-16.449677,8.401011,2.411196,20.990955,3.436852,3.785471,-3.742682,-1.460030,4.919074,-15.125242,7.337927,0.793241,-0.265117,16.060961,0.003391,0.625955,-3.763544,4.476372,0.007599,0.049511,-0.812116,-0.350196,-0.657752,-0.000254,0.042594,-0.061070,-0.114211,-0.028627,-0.120938
180,2.600000,-11.622173,4.242244,1.680493,20.390272,1.856342,4.079725,-3.973873,-0.631797,5.246161,-10.128094,5.768602,1.799226,1.189534,17.342398,-0.017321,0.489097,-2.611616,2.518175,0.022846,0.035475,-0.543409,0.137104,-0.003586,-0.011610,0.044267,0.048083,0.074441,-0.050572,-0.064618
181,2.620000,-4.142699,-0.618163,2.441519,17.248234,-3.216631,2.185726,-3.960984,-1.657347,4.662677,-3.715334,-5.895633,3.490765,2.073312,16.721380,-6.467056,0.602461,-0.873602,-1.145935,4.222043,0.022070,-0.093926,0.732549,0.393443,-0.016083,0.057511,0.201503,0.181728,-0.079767,0.047812
182,2.640000,0.451102,-3.926120,3.545294,7.594245,-10.725788,-2.071325,-1.478761,4.706033,4.329409,4.769337,-21.056393,5.526806,1.524256,19.346983,-13.023410,1.965453,1.029232,-3.808308,5.740819,0.334110,0.363935,1.302489,-0.052783,-0.003531,-0.000111,0.337040,0.001393,0.030763,0.202668
183,2.660000,1.109191,-1.736692,1.119383,-0.585616,-16.009634,-5.796688,0.418247,8.542364,2.775625,5.550210,-31.172487,4.485803,2.038730,21.360495,-10.661896,3.437440,0.954046,-4.911017,-1.301673,0.599958,0.215633,0.792864,-0.502668,0.040441,-0.001397,0.252363,-0.156597,0.160745,0.145327
184,2.680000,2.066290,-0.872202,0.408145,0.044543,-18.455488,-3.760135,0.628265,10.473803,0.939409,4.395542,-26.745342,3.084953,3.658937,17.672468,-11.161671,4.051938,-0.248703,-3.966533,-3.391790,0.977637,0.157485,0.271696,0.030469,-0.105695,0.000198,0.022160,-0.163318,0.124407,-0.034039
185,2.700000,4.063817,-1.108081,-0.146884,2.203611,-18.772535,-2.999777,0.436043,11.585661,-0.451100,5.437775,-23.614090,2.274153,3.910693,12.258852,-10.849623,3.901497,-1.110158,-2.414057,-4.534378,1.042451,-0.088553,-0.095898,0.431895,-0.038033,-0.024664,-0.083962,-0.015077,0.143288,-0.080174
186,2.720000,2.270434,-1.425399,-1.261956,3.751579,-20.794765,-3.987600,-0.812707,13.806604,0.944465,2.448339,-19.676443,1.641073,3.383137,2.549193,-8.297812,3.396381,-1.063548,-0.141973,-5.536049,0.888000,-0.114605,-0.044992,0.761582,0.046776,-0.049326,-0.008898,0.117428,0.090191,-0.044418
187,2.740000,-2.956913,1.941317,-2.410280,2.936969,-23.777569,-4.377219,-1.098109,15.196573,2.572731,-2.089491,-14.713026,1.000664,3.201406,-0.751470,-4.226801,2.718403,-0.803328,0.279868,-6.404825,0.644539,-0.162317,0.197452,0.914050,0.080015,0.065758,0.151147,0.194118,0.023917,0.026107
188,2.760000,-6.877510,6.661148,-2.495358,0.833645,-21.900513,-4.995607,-0.303692,13.569489,1.836511,-4.446636,-10.366900,0.337229,2.869281,-0.225719,-0.414108,1.425719,-0.941308,0.028274,-7.032336,0.239513,-0.425103,-0.002728,0.488792,0.176012,0.160374,0.086070,0.079156,0.029306,0.042684
189,2.780000,-9.762114,9.452702,-1.770686,-0.105045,-19.693308,-5.903646,-0.186833,12.147658,1.288858,-5.561282,-7.368677,-0.285589,1.806949,-0.150928,3.776137,0.526404,-0.982198,-0.095046,-7.384896,0.035455,-0.431399,-0.522900,-0.048007,0.087329,0.101556,-0.085619,-0.037225,0.026950,0.008973
190,2.800000,-9.635623,9.803881,-1.719370,-0.204034,-18.778572,-6.754553,0.012922,11.808142,0.540024,-3.988265,-6.616868,-0.820199,0.975074,-0.138194,6.662663,0.311373,-0.835770,-0.121702,-7.790140,-0.072983,-0.252947,-0.870396,-0.400774,-0.017877,0.025792,-0.227843,-0.111692,0.048281,-0.045679
191,2.820000,-7.265656,8.283378,-1.968490,-0.487299,-19.497862,-6.772889,0.141962,11.527287,-0.250561,-1.353946,-6.661416,-1.374206,0.672257,-0.098310,7.737867,0.886856,-0.791632,-0.112958,-8.100489,0.058806,-0.083284,-1.117605,-0.531389,-0.059822,-0.030420,-0.313129,-0.110842,0.065493,-0.081177
192,2.840000,-4.172984,5.500339,-1.954886,-0.653315,-20.729996,-6.353930,0.270074,10.299041,-0.757533,0.726375,-7.776655,-1.906971,0.571814,-0.092055,7.705439,1.596386,-0.824955,-0.084545,-8.088273,0.265507,-0.052823,-1.359932,-0.515710,-0.050584,-0.055103,-0.383533,-0.088572,0.086920,-0.110010
193,2.860000,-1.485844,1.680033,-2.341012,-0.906689,-21.268003,-5.936291,0.483205,9.361142,-0.394956,2.087520,-10.076436,-2.215200,0.290098,-0.132991,7.212792,1.883736,-0.964243,-0.067372,-8.101782,0.350728,-0.149178,-1.464575,-0.593316,-0.027613,-0.026776,-0.369790,-0.121601,0.112697,-0.105560
194,2.880000,0.179269,-1.668281,-2.338183,-1.819119,-20.824610,-5.989252,0.937654,8.304051,0.511421,2.984564,-12.475308,-2.134517,0.028233,-0.190933,6.864253,2.018739,-0.997871,-0.068459,-8.011311,0.380776,-0.220791,-1.374744,-0.750718,-0.019753,-0.016944,-0.328314,-0.170020,0.107283,-0.113466
195,2.900000,1.358578,-4.733486,-1.673441,-2.943205,-20.287848,-6.534655,1.432034,6.669785,1.641355,3.742076,-14.505365,-1.777218,-0.307696,-0.232955,7.273878,2.129433,-0.986383,-0.078502,-7.732202,0.390710,-0.221983,-1.220788,-0.938602,-0.018879,-0.022790,-0.306040,-0.211068,0.089631,-0.090332
196,2.920000,2.905723,-7.813699,-1.104021,-2.967245,-20.381592,-7.060245,1.321804,5.024909,2.531165,4.477132,-15.613497,-1.414593,-0.552120,-0.257990,8.666873,2.268551,-1.078947,-0.068522,-7.084455,0.362897,-0.215698,-1.120018,-1.090218,-0.005512,-0.040693,-0.283735,-0.240262,0.079954,-0.050246
197,2.940000,4.363050,-9.898306,-1.070453,-1.517929,-21.372839,-6.884849,0.646472,4.167152,2.846006,5.322748,-15.043898,-1.288628,-0.495538,-0.267011,10.712437,2.499919,-1.234155,-0.045964,-5.782563,0.362920,-0.239948,-1.042640,-1.055621,0.003144,-0.061452,-0.256082,-0.237477,0.094427,-0.028219
198,2.960000,4.366314,-9.145426,-1.390477,-0.390002,-22.004925,-5.946368,0.237672,4.493497,2.573337,5.830256,-12.371624,-1.023835,0.286272,-0.266398,13.138755,2.490076,-1.474628,-0.040391,-4.183663,0.341566,-0.330779,-0.886069,-0.613006,0.019564,-0.062191,-0.233666,-0.156295,0.079892,-0.006600
199,2.980000,4.123867,-7.029897,-2.548343,2.528783,-20.328926,-3.663857,-1.437083,4.256752,1.618949,-5.374932,-7.449928,-0.742767,1.698763,-5.759736,15.923644,2.108528,-1.919902,-2.240001,-1.954252,0.325050,-0.451421,-0.774730,-0.056031,0.034475,-0.040050,-0.201106,-0.013667,0.047906,-0.035109
200,3.000000,4.647448,-5.398256,-5.428367,13.713427,-11.186902,3.001656,-8.522253,1.662318,1.712689,-21.533022,4.083343,-1.121243,4.893605,-14.800133,20.039015,1.282011,-3.281507,0.450918,-0.079123,0.128720,-0.748539,-1.128308,0.859104,0.066732,0.005918,-0.260139,0.151273,0.016529,-0.091805
201,3.020000,10.856825,-7.404707,-3.786900,19.988577,-4.980412,8.269669,-14.117258,0.745287,0.932944,-22.987881,4.828944,2.483800,6.743672,-5.723278,19.363426,1.478256,-3.900995,1.880303,2.958695,0.312945,-0.669607,-0.501849,1.240795,0.027339,0.033135,-0.272724,0.175166,0.137489,-0.240435
202,3.040000,10.969542,-9.019365,0.176383,20.601429,-5.028386,7.644598,-17.229946,0.417792,1.954665,-16.857384,-0.073467,4.487469,4.951129,-2.962315,9.606945,0.796566,-2.745940,3.284744,1.984007,0.118389,-0.485840,0.614316,1.235459,0.037006,0.147461,0.061748,0.394408,0.020934,-0.063025
